User_ID,Region,Language_Preference,Subscription_Plan,Device_Type,Avg_Watch_Hours,Tenure_Months
2664,West India,Telugu,Standard,Tablet,3.8,14
2665,West India,Gujarati,Mobile,Smart TV,2.7,24
2666,Northeast India,Punjabi,Standard,Laptop,3.6,24
2667,North India,Gujarati,Basic,Laptop,4.3,35
2668,Northeast India,Bengali,Mobile,Mobile,6.3,5
2669,East India,Marathi,Mobile,Laptop,5.9,12
2670,South India,Hindi,Basic,Tablet,3.8,20
2671,East India,Bengali,Mobile,Mobile,3.4,46
2672,West India,Gujarati,Basic,Mobile,2.8,5
2673,Northeast India,Hindi,Standard,Mobile,1.5,36
2674,Northeast India,Telugu,Standard,Mobile,0.8,21
2675,Northeast India,Hindi,Standard,Mobile,2.5,39
2676,East India,Punjabi,Mobile,Tablet,5.5,3
2677,West India,Tamil,Basic,Laptop,5.4,29
2678,South India,Punjabi,Mobile,Smart TV,3.6,25
2679,South India,Bengali,Premium,Smart TV,4.1,27
2680,East India,Tamil,Premium,Tablet,2.8,36
2681,Northeast India,Bengali,Basic,Smart TV,3.5,22
2682,North India,Marathi,Mobile,Mobile,2.6,38
2683,East India,Kannada,Premium,Smart TV,2.6,35
2684,East India,Telugu,Premium,Smart TV,4.2,1
2685,West India,Telugu,Premium,Smart TV,2.8,3
2686,South India,Gujarati,Standard,Mobile,4.1,24
2687,East India,Malayalam,Basic,Smart TV,3.3,8
2688,East India,Bengali,Mobile,Mobile,5.2,39
2689,Northeast India,Kannada,Basic,Mobile,4.2,18
2690,Northeast India,Kannada,Basic,Mobile,3.8,41
2691,North India,Punjabi,Basic,Laptop,1.8,3
2692,West India,Punjabi,Basic,Mobile,2.9,18
2693,North India,Malayalam,Mobile,Mobile,3.4,16
2694,Northeast India,Gujarati,Basic,Mobile,3.6,32
2695,South India,Hindi,Basic,Mobile,4.3,1
2696,Northeast India,Punjabi,Mobile,Tablet,3.7,26
2697,West India,Gujarati,Basic,Mobile,2.3,12
2698,Northeast India,Marathi,Standard,Mobile,4.2,38
2699,West India,Telugu,Standard,Laptop,2.9,21
2700,West India,Telugu,Basic,Mobile,2.7,41
2701,West India,Gujarati,Basic,Smart TV,2.2,13
2702,West India,Malayalam,Mobile,Mobile,3.1,12
2703,West India,Kannada,Standard,Laptop,2.8,13
2704,South India,Malayalam,Basic,Mobile,4.9,18
2705,North India,Gujarati,Basic,Laptop,3.2,19
2706,East India,Bengali,Premium,Mobile,4.1,19
2707,North India,Tamil,Basic,Mobile,1.3,6
2708,West India,Telugu,Mobile,Tablet,4.4,7
2709,South India,Gujarati,Mobile,Mobile,4.3,7
2710,Northeast India,Kannada,Basic,Laptop,1.8,28
2711,South India,Tamil,Basic,Laptop,2.5,28
2712,West India,Marathi,Premium,Tablet,2.7,19
2713,South India,Punjabi,Basic,Smart TV,3.3,16
2714,South India,Bengali,Standard,Smart TV,2.7,17
2715,West India,Punjabi,Basic,Laptop,3.2,22
2716,South India,Tamil,Basic,Mobile,4.3,19
2717,East India,Tamil,Basic,Mobile,2.8,29
2718,East India,Punjabi,Basic,Smart TV,3.9,19
2719,South India,Kannada,Basic,Smart TV,3.7,47
2720,Northeast India,Kannada,Mobile,Mobile,0.5,35
2721,West India,Hindi,Premium,Smart TV,2.5,47
2722,East India,Marathi,Basic,Smart TV,4.7,25
2723,Northeast India,Kannada,Mobile,Smart TV,2.4,20
2724,South India,Marathi,Mobile,Smart TV,2.2,37
2725,Northeast India,Marathi,Mobile,Laptop,4.7,19
2726,North India,Tamil,Basic,Laptop,3.7,42
2727,East India,Marathi,Mobile,Smart TV,5.2,13
2728,South India,Bengali,Mobile,Smart TV,2.9,47
2729,West India,Punjabi,Basic,Mobile,4.9,12
2730,South India,Hindi,Standard,Mobile,2.4,15
2731,West India,Gujarati,Mobile,Laptop,0.5,4
2732,South India,Malayalam,Basic,Laptop,4.3,15
2733,Northeast India,Hindi,Standard,Laptop,4.2,17
2734,Northeast India,Bengali,Premium,Mobile,4.3,27
2735,Northeast India,Hindi,Standard,Mobile,3.3,11
2736,North India,Marathi,Mobile,Mobile,5.3,23
2737,West India,Tamil,Standard,Smart TV,4.5,15
2738,Northeast India,Malayalam,Basic,Smart TV,4.5,31
2739,North India,Kannada,Mobile,Smart TV,3.6,26
2740,West India,Tamil,Premium,Mobile,1.9,7
2741,South India,Marathi,Basic,Smart TV,3.6,13
2742,North India,Marathi,Premium,Smart TV,3.9,13
2743,East India,Malayalam,Standard,Mobile,5.9,20
2744,North India,Malayalam,Standard,Tablet,3.8,34
2745,North India,Telugu,Standard,Smart TV,2.2,10
2746,West India,Tamil,Basic,Mobile,4.1,37
2747,South India,Kannada,Basic,Smart TV,5.0,27
2748,East India,Hindi,Premium,Tablet,5.6,34
2749,Northeast India,Marathi,Standard,Smart TV,3.4,36
2750,Northeast India,Marathi,Premium,Laptop,3.3,16
2751,North India,Telugu,Premium,Smart TV,1.8,21
2752,West India,Tamil,Premium,Laptop,2.8,16
2753,West India,Tamil,Standard,Smart TV,4.0,17
2754,Northeast India,Punjabi,Basic,Smart TV,1.7,15
2755,East India,Malayalam,Mobile,Smart TV,6.0,13
2756,South India,Kannada,Standard,Smart TV,3.1,33
2757,East India,Malayalam,Mobile,Laptop,3.6,5
2758,South India,Kannada,Mobile,Mobile,3.9,27
2759,Northeast India,Bengali,Mobile,Mobile,4.9,1
2760,South India,Gujarati,Premium,Tablet,3.8,44
2761,West India,Kannada,Premium,Mobile,2.2,30
2762,North India,Malayalam,Standard,Tablet,4.0,23
2763,North India,Marathi,Basic,Smart TV,4.9,15
2764,Northeast India,Malayalam,Standard,Tablet,2.4,36
2765,West India,Kannada,Standard,Smart TV,4.5,19
2766,East India,Tamil,Basic,Mobile,3.8,30
2767,West India,Malayalam,Basic,Mobile,3.6,16
2768,North India,Telugu,Basic,Mobile,2.7,18
2769,North India,Punjabi,Basic,Mobile,3.2,26
2770,West India,Marathi,Standard,Mobile,4.0,17
2771,West India,Telugu,Basic,Tablet,3.0,11
2772,North India,Kannada,Premium,Tablet,2.3,45
2773,East India,Bengali,Mobile,Tablet,2.3,29
2774,Northeast India,Telugu,Basic,Tablet,3.8,9
2775,Northeast India,Gujarati,Basic,Laptop,4.1,17
2776,West India,Bengali,Mobile,Tablet,3.4,27
2777,Northeast India,Hindi,Basic,Laptop,5.7,37
2778,North India,Marathi,Mobile,Mobile,1.5,22
2779,North India,Hindi,Basic,Laptop,4.0,8
2780,West India,Malayalam,Basic,Tablet,1.3,3
2781,West India,Kannada,Standard,Laptop,3.4,38
2782,West India,Marathi,Basic,Mobile,3.8,35
2783,East India,Tamil,Mobile,Smart TV,3.3,32
2784,Northeast India,Bengali,Standard,Laptop,1.2,8
2785,West India,Tamil,Mobile,Tablet,3.4,44
2786,South India,Hindi,Standard,Mobile,3.5,27
2787,South India,Telugu,Premium,Smart TV,4.6,32
2788,North India,Telugu,Basic,Mobile,1.8,36
2789,Northeast India,Kannada,Premium,Mobile,5.2,34
2790,West India,Hindi,Standard,Mobile,0.5,25
2791,South India,Punjabi,Premium,Mobile,1.9,31
2792,Northeast India,Marathi,Standard,Tablet,3.7,42
2793,North India,Bengali,Mobile,Mobile,3.9,47
2794,East India,Telugu,Premium,Mobile,5.3,13
2795,Northeast India,Telugu,Mobile,Tablet,3.7,15
2796,Northeast India,Tamil,Mobile,Mobile,3.4,13
2797,East India,Tamil,Mobile,Smart TV,4.0,33
2798,Northeast India,Malayalam,Basic,Mobile,0.7,31
2799,North India,Punjabi,Basic,Mobile,2.3,25
2800,North India,Tamil,Standard,Laptop,2.1,40
2801,East India,Tamil,Premium,Tablet,4.6,23
2802,West India,Marathi,Mobile,Mobile,5.1,38
2803,South India,Tamil,Premium,Smart TV,5.7,3
2804,West India,Bengali,Premium,Smart TV,4.2,16
2805,Northeast India,Marathi,Mobile,Laptop,4.6,2
2806,South India,Malayalam,Basic,Laptop,3.6,23
2807,East India,Hindi,Standard,Mobile,2.9,34
2808,East India,Marathi,Standard,Mobile,2.2,30
2809,South India,Hindi,Standard,Tablet,2.1,47
2810,North India,Telugu,Standard,Tablet,1.9,10
2811,South India,Malayalam,Basic,Smart TV,4.4,1
2812,Northeast India,Malayalam,Mobile,Laptop,3.0,22
2813,North India,Marathi,Basic,Mobile,2.6,47
2814,East India,Gujarati,Mobile,Smart TV,1.1,33
2815,South India,Malayalam,Standard,Mobile,2.4,25
2816,West India,Hindi,Standard,Smart TV,3.2,22
2817,West India,Malayalam,Basic,Smart TV,1.7,16
2818,Northeast India,Telugu,Premium,Mobile,6.7,30
2819,West India,Bengali,Basic,Mobile,1.9,18
2820,South India,Gujarati,Standard,Mobile,4.9,24
2821,South India,Kannada,Standard,Mobile,3.4,5
2822,West India,Malayalam,Premium,Smart TV,2.8,37
2823,South India,Tamil,Standard,Laptop,3.2,23
2824,Northeast India,Marathi,Mobile,Mobile,3.5,42
2825,North India,Marathi,Premium,Mobile,3.8,27
2826,Northeast India,Marathi,Standard,Tablet,2.3,12
2827,Northeast India,Punjabi,Mobile,Mobile,4.2,10
2828,South India,Gujarati,Standard,Mobile,3.2,34
2829,North India,Gujarati,Premium,Mobile,1.9,33
2830,South India,Hindi,Basic,Laptop,3.0,16
2831,East India,Malayalam,Basic,Laptop,5.2,29
2832,South India,Kannada,Standard,Smart TV,3.8,18
2833,South India,Marathi,Standard,Mobile,3.5,27
2834,South India,Malayalam,Basic,Smart TV,3.0,7
2835,North India,Gujarati,Mobile,Tablet,3.1,36
2836,South India,Telugu,Mobile,Mobile,3.8,27
2837,North India,Marathi,Standard,Laptop,3.2,10
2838,West India,Malayalam,Standard,Mobile,4.0,10
2839,East India,Gujarati,Mobile,Mobile,3.9,11
2840,North India,Bengali,Basic,Tablet,2.1,30
2841,West India,Gujarati,Mobile,Laptop,4.1,3
2842,North India,Tamil,Standard,Smart TV,2.4,29
2843,North India,Punjabi,Mobile,Mobile,2.3,14
2844,East India,Punjabi,Mobile,Mobile,3.5,13
2845,Northeast India,Marathi,Mobile,Mobile,3.8,19
2846,Northeast India,Bengali,Standard,Mobile,4.2,25
2847,North India,Bengali,Basic,Mobile,0.9,10
2848,South India,Marathi,Mobile,Mobile,4.4,15
2849,West India,Malayalam,Premium,Smart TV,4.0,28
2850,South India,Marathi,Mobile,Mobile,2.6,40
2851,South India,Kannada,Basic,Smart TV,3.2,38
2852,North India,Kannada,Premium,Smart TV,3.7,7
2853,North India,Punjabi,Basic,Laptop,0.5,14
2854,North India,Gujarati,Basic,Smart TV,2.0,30
2855,North India,Marathi,Mobile,Mobile,4.9,40
2856,Northeast India,Marathi,Standard,Mobile,2.8,12
2857,North India,Malayalam,Basic,Mobile,3.4,28
2858,Northeast India,Hindi,Standard,Mobile,3.4,14
2859,Northeast India,Punjabi,Mobile,Mobile,4.4,1
2860,North India,Punjabi,Basic,Smart TV,3.0,4
2861,East India,Punjabi,Standard,Laptop,3.1,18
2862,West India,Gujarati,Premium,Tablet,3.7,36
2863,South India,Telugu,Mobile,Smart TV,4.5,32
2864,Northeast India,Hindi,Standard,Mobile,4.9,28
2865,West India,Gujarati,Basic,Mobile,3.1,28
2866,East India,Kannada,Basic,Smart TV,2.9,38
2867,South India,Malayalam,Mobile,Mobile,3.3,32
2868,South India,Kannada,Standard,Mobile,5.1,8
2869,Northeast India,Bengali,Basic,Smart TV,4.4,25
2870,North India,Punjabi,Basic,Tablet,2.9,47
2871,East India,Tamil,Mobile,Mobile,1.6,20
2872,Northeast India,Punjabi,Mobile,Mobile,4.8,33
2873,East India,Punjabi,Premium,Laptop,5.0,30
2874,North India,Malayalam,Premium,Smart TV,2.2,37
2875,North India,Hindi,Standard,Mobile,3.0,16
2876,Northeast India,Kannada,Mobile,Mobile,4.6,25
2877,North India,Bengali,Basic,Mobile,4.0,38
2878,West India,Punjabi,Standard,Mobile,1.1,42
2879,South India,Marathi,Premium,Smart TV,2.1,10
2880,Northeast India,Telugu,Basic,Smart TV,4.2,5
2881,East India,Marathi,Standard,Smart TV,3.8,8
2882,West India,Marathi,Premium,Tablet,4.3,33
2883,Northeast India,Malayalam,Premium,Smart TV,4.4,37
2884,North India,Tamil,Mobile,Smart TV,3.8,1
2885,North India,Tamil,Mobile,Tablet,4.0,31
2886,North India,Kannada,Basic,Mobile,2.8,7
2887,North India,Tamil,Basic,Mobile,3.6,47
2888,East India,Marathi,Mobile,Smart TV,3.9,23
2889,West India,Malayalam,Mobile,Mobile,5.5,24
2890,South India,Bengali,Standard,Smart TV,2.5,14
2891,East India,Kannada,Basic,Mobile,4.4,23
2892,East India,Gujarati,Basic,Tablet,3.4,9
2893,South India,Bengali,Standard,Mobile,4.4,8
2894,South India,Hindi,Standard,Smart TV,3.4,8
2895,North India,Hindi,Standard,Mobile,4.9,3
2896,East India,Hindi,Mobile,Mobile,2.6,32
2897,Northeast India,Hindi,Standard,Mobile,3.7,4
2898,South India,Malayalam,Basic,Mobile,4.0,38
2899,South India,Bengali,Mobile,Mobile,2.7,2
2900,West India,Punjabi,Standard,Mobile,3.9,9
2901,Northeast India,Telugu,Basic,Tablet,4.7,46
2902,Northeast India,Kannada,Basic,Laptop,3.4,1
2903,South India,Gujarati,Basic,Smart TV,4.4,11
2904,North India,Marathi,Basic,Laptop,2.7,29
2905,West India,Hindi,Basic,Smart TV,2.2,26
2906,Northeast India,Gujarati,Standard,Laptop,4.3,27
2907,South India,Telugu,Mobile,Smart TV,2.8,38
2908,Northeast India,Gujarati,Premium,Mobile,1.5,29
2909,West India,Bengali,Basic,Laptop,2.6,33
2910,West India,Gujarati,Mobile,Smart TV,5.1,28
2911,East India,Hindi,Mobile,Laptop,4.8,31
2912,South India,Telugu,Basic,Mobile,2.2,19
2913,West India,Marathi,Standard,Mobile,1.7,26
2914,East India,Punjabi,Mobile,Mobile,3.0,29
2915,East India,Tamil,Mobile,Tablet,4.7,11
2916,Northeast India,Hindi,Standard,Smart TV,3.3,41
2917,Northeast India,Telugu,Mobile,Mobile,3.3,32
2918,East India,Bengali,Premium,Laptop,2.8,21
2919,Northeast India,Malayalam,Standard,Tablet,3.2,38
2920,West India,Telugu,Basic,Laptop,4.5,34
2921,North India,Tamil,Basic,Mobile,3.6,40
2922,West India,Tamil,Mobile,Tablet,3.3,22
2923,East India,Kannada,Standard,Laptop,4.3,27
2924,East India,Punjabi,Mobile,Laptop,3.6,8
2925,West India,Tamil,Basic,Smart TV,4.6,40
2926,Northeast India,Kannada,Basic,Mobile,2.7,46
2927,Northeast India,Kannada,Mobile,Mobile,3.8,31
2928,East India,Kannada,Basic,Mobile,4.6,1
2929,South India,Telugu,Standard,Mobile,5.4,39
2930,Northeast India,Kannada,Basic,Smart TV,2.2,34
2931,West India,Hindi,Premium,Mobile,3.3,47
2932,Northeast India,Hindi,Standard,Smart TV,1.9,24
2933,West India,Malayalam,Basic,Smart TV,2.3,28
2934,East India,Tamil,Basic,Mobile,3.5,4
2935,Northeast India,Punjabi,Basic,Laptop,1.1,18
2936,West India,Kannada,Standard,Mobile,4.0,29
2937,East India,Bengali,Mobile,Smart TV,4.2,23
2938,South India,Bengali,Premium,Smart TV,3.4,37
2939,West India,Tamil,Standard,Mobile,2.5,27
2940,South India,Malayalam,Basic,Laptop,3.2,16
2941,South India,Bengali,Standard,Mobile,6.0,45
2942,North India,Hindi,Basic,Smart TV,2.9,27
2943,Northeast India,Gujarati,Standard,Mobile,2.6,9
2944,West India,Telugu,Basic,Laptop,0.7,5
2945,South India,Marathi,Mobile,Smart TV,4.8,8
2946,North India,Bengali,Mobile,Mobile,2.0,18
2947,East India,Punjabi,Premium,Mobile,3.6,35
2948,West India,Kannada,Basic,Smart TV,6.0,6
2949,South India,Punjabi,Premium,Smart TV,3.9,43
2950,Northeast India,Telugu,Mobile,Mobile,3.9,23
2951,North India,Hindi,Mobile,Smart TV,3.1,46
2952,South India,Malayalam,Mobile,Smart TV,3.9,26
2953,Northeast India,Telugu,Basic,Mobile,3.6,39
2954,South India,Marathi,Basic,Smart TV,4.1,24
2955,West India,Gujarati,Mobile,Mobile,0.6,10
2956,West India,Bengali,Standard,Smart TV,4.0,15
2957,West India,Malayalam,Basic,Mobile,4.0,38
2958,North India,Malayalam,Mobile,Laptop,6.6,20
2959,West India,Bengali,Basic,Mobile,3.5,29
2960,Northeast India,Bengali,Standard,Mobile,3.8,6
2961,South India,Bengali,Mobile,Smart TV,4.0,9
2962,East India,Bengali,Mobile,Mobile,4.0,5
2963,Northeast India,Bengali,Basic,Smart TV,2.0,39
2964,Northeast India,Malayalam,Standard,Smart TV,4.5,19
2965,West India,Tamil,Standard,Mobile,2.4,5
2966,North India,Tamil,Basic,Tablet,4.0,20
2967,South India,Punjabi,Mobile,Mobile,2.5,11
2968,North India,Tamil,Premium,Smart TV,3.2,27
2969,South India,Marathi,Premium,Laptop,2.9,29
2970,South India,Tamil,Standard,Smart TV,3.2,7
2971,North India,Malayalam,Premium,Laptop,3.4,3
2972,Northeast India,Bengali,Standard,Mobile,3.9,5
2973,South India,Kannada,Standard,Mobile,3.4,13
2974,North India,Kannada,Basic,Mobile,4.5,16
2975,South India,Marathi,Basic,Tablet,2.9,12
2976,East India,Malayalam,Mobile,Laptop,4.0,39
2977,Northeast India,Hindi,Standard,Mobile,2.5,27
2978,West India,Telugu,Premium,Mobile,5.6,45
2979,South India,Punjabi,Standard,Mobile,4.0,33
2980,East India,Hindi,Basic,Mobile,2.7,15
2981,West India,Malayalam,Mobile,Laptop,5.6,21
2982,West India,Tamil,Mobile,Smart TV,4.1,44
2983,South India,Bengali,Mobile,Mobile,2.7,17
2984,North India,Hindi,Standard,Tablet,3.3,37
2985,South India,Telugu,Premium,Tablet,2.1,15
2986,East India,Kannada,Mobile,Smart TV,2.1,20
2987,West India,Telugu,Mobile,Smart TV,5.0,19
2988,South India,Bengali,Standard,Tablet,2.4,1
2989,North India,Tamil,Mobile,Mobile,1.9,4
2990,South India,Telugu,Premium,Mobile,4.3,3
2991,Northeast India,Punjabi,Basic,Smart TV,5.5,8
2992,North India,Telugu,Mobile,Laptop,4.9,41
2993,East India,Malayalam,Mobile,Smart TV,6.2,44
2994,West India,Tamil,Mobile,Smart TV,6.4,5
2995,South India,Bengali,Basic,Smart TV,2.4,9
2996,North India,Kannada,Mobile,Tablet,3.1,1
2997,Northeast India,Kannada,Basic,Laptop,1.6,43
2998,North India,Telugu,Basic,Laptop,2.1,30
2999,Northeast India,Malayalam,Mobile,Mobile,4.8,7
3000,East India,Hindi,Mobile,Tablet,3.8,22
3001,West India,Hindi,Basic,Laptop,5.2,20
3002,East India,Malayalam,Standard,Laptop,2.5,29
3003,South India,Punjabi,Premium,Tablet,2.8,27
3004,North India,Hindi,Mobile,Mobile,4.2,25
3005,Northeast India,Hindi,Mobile,Mobile,4.8,46
3006,Northeast India,Bengali,Mobile,Tablet,1.5,35
3007,North India,Bengali,Basic,Laptop,3.2,27
3008,North India,Tamil,Standard,Mobile,4.0,11
3009,South India,Punjabi,Standard,Smart TV,4.4,17
3010,East India,Punjabi,Standard,Mobile,4.7,31
3011,Northeast India,Tamil,Mobile,Mobile,3.4,18
3012,South India,Punjabi,Basic,Smart TV,2.0,19
3013,East India,Marathi,Premium,Laptop,1.2,38
3014,South India,Gujarati,Basic,Mobile,3.3,29
3015,Northeast India,Bengali,Basic,Mobile,3.2,15
3016,North India,Tamil,Premium,Mobile,2.5,7
3017,North India,Tamil,Standard,Mobile,4.6,37
3018,East India,Punjabi,Standard,Smart TV,2.1,37
3019,West India,Hindi,Mobile,Mobile,2.7,7
3020,East India,Kannada,Basic,Smart TV,4.9,22
3021,West India,Telugu,Mobile,Smart TV,2.6,12
3022,South India,Telugu,Standard,Smart TV,3.9,8
3023,South India,Tamil,Mobile,Smart TV,3.5,18
3024,Northeast India,Marathi,Standard,Mobile,3.8,28
3025,West India,Tamil,Standard,Mobile,4.6,18
3026,Northeast India,Bengali,Basic,Tablet,3.9,31
3027,North India,Punjabi,Mobile,Mobile,1.8,17
3028,West India,Punjabi,Mobile,Laptop,2.0,23
3029,East India,Marathi,Standard,Mobile,3.9,11
3030,North India,Bengali,Standard,Laptop,2.4,15
3031,North India,Kannada,Standard,Mobile,4.6,30
3032,East India,Hindi,Basic,Mobile,3.9,31
3033,North India,Bengali,Basic,Smart TV,1.4,6
3034,West India,Malayalam,Standard,Mobile,5.8,12
3035,Northeast India,Gujarati,Basic,Mobile,3.1,23
3036,North India,Tamil,Standard,Mobile,3.2,39
3037,West India,Malayalam,Standard,Laptop,4.0,40
3038,South India,Marathi,Mobile,Smart TV,3.4,36
3039,West India,Malayalam,Mobile,Smart TV,4.7,35
3040,Northeast India,Punjabi,Basic,Mobile,2.3,3
3041,West India,Hindi,Mobile,Laptop,4.9,42
3042,East India,Telugu,Standard,Mobile,4.3,28
3043,Northeast India,Tamil,Standard,Mobile,2.6,15
3044,South India,Telugu,Premium,Smart TV,3.8,13
3045,East India,Punjabi,Standard,Mobile,5.0,19
3046,West India,Punjabi,Mobile,Laptop,4.1,40
3047,Northeast India,Tamil,Mobile,Laptop,3.7,18
3048,South India,Telugu,Standard,Smart TV,4.2,31
3049,East India,Bengali,Mobile,Mobile,4.3,37
3050,South India,Punjabi,Standard,Mobile,2.9,21
3051,West India,Telugu,Standard,Smart TV,3.7,39
3052,South India,Kannada,Basic,Mobile,4.5,5
3053,North India,Telugu,Basic,Mobile,3.7,17
3054,East India,Kannada,Basic,Smart TV,2.6,19
3055,South India,Kannada,Premium,Laptop,3.8,4
3056,West India,Punjabi,Mobile,Smart TV,3.0,26
3057,West India,Tamil,Premium,Tablet,4.2,24
3058,South India,Marathi,Basic,Laptop,5.2,39
3059,West India,Punjabi,Premium,Laptop,4.3,38
3060,Northeast India,Tamil,Mobile,Smart TV,2.5,46
3061,Northeast India,Tamil,Mobile,Tablet,3.9,19
3062,Northeast India,Malayalam,Standard,Laptop,0.5,30
3063,North India,Gujarati,Premium,Smart TV,3.4,26
3064,South India,Punjabi,Basic,Mobile,4.6,11
3065,North India,Tamil,Standard,Smart TV,4.0,39
3066,West India,Malayalam,Premium,Tablet,3.6,3
3067,North India,Kannada,Mobile,Laptop,6.1,22
3068,West India,Marathi,Basic,Tablet,1.5,17
3069,West India,Marathi,Premium,Laptop,1.7,11
3070,East India,Kannada,Basic,Mobile,4.1,47
3071,Northeast India,Telugu,Basic,Smart TV,4.6,39
3072,West India,Telugu,Standard,Smart TV,4.6,47
3073,East India,Punjabi,Basic,Smart TV,2.8,27
3074,Northeast India,Gujarati,Mobile,Mobile,2.5,43
3075,West India,Malayalam,Premium,Tablet,2.3,29
3076,West India,Marathi,Basic,Tablet,3.9,12
3077,North India,Hindi,Standard,Smart TV,2.3,13
3078,North India,Hindi,Standard,Mobile,4.8,11
3079,Northeast India,Bengali,Mobile,Mobile,3.5,31
3080,West India,Tamil,Mobile,Mobile,2.7,11
3081,South India,Kannada,Basic,Mobile,2.7,41
3082,North India,Tamil,Basic,Mobile,1.7,43
3083,Northeast India,Tamil,Standard,Tablet,2.5,36
3084,West India,Malayalam,Standard,Laptop,2.8,2
3085,West India,Bengali,Basic,Laptop,4.0,23
3086,South India,Gujarati,Mobile,Smart TV,3.4,36
3087,Northeast India,Bengali,Basic,Smart TV,2.5,14
3088,West India,Marathi,Basic,Mobile,2.0,37
3089,North India,Malayalam,Basic,Laptop,3.2,27
3090,South India,Tamil,Mobile,Tablet,1.0,12
3091,Northeast India,Gujarati,Standard,Mobile,3.1,29
3092,South India,Tamil,Mobile,Laptop,4.8,6
3093,North India,Punjabi,Basic,Mobile,3.3,44
3094,Northeast India,Punjabi,Standard,Smart TV,3.7,47
3095,South India,Telugu,Mobile,Laptop,3.5,23
3096,East India,Bengali,Basic,Laptop,1.8,10
3097,North India,Gujarati,Basic,Smart TV,5.6,34
3098,North India,Punjabi,Mobile,Mobile,3.0,44
3099,North India,Telugu,Mobile,Mobile,3.5,12
3100,East India,Malayalam,Premium,Smart TV,2.7,32
3101,East India,Gujarati,Basic,Tablet,4.9,26
3102,West India,Telugu,Premium,Mobile,1.7,7
3103,South India,Kannada,Basic,Smart TV,5.1,32
3104,West India,Gujarati,Basic,Smart TV,3.1,33
3105,South India,Telugu,Basic,Tablet,2.9,18
3106,East India,Tamil,Basic,Laptop,2.7,35
3107,East India,Kannada,Mobile,Laptop,5.7,20
3108,West India,Punjabi,Basic,Smart TV,1.6,31
3109,Northeast India,Hindi,Basic,Laptop,2.9,5
3110,West India,Telugu,Mobile,Mobile,2.0,32
3111,South India,Malayalam,Mobile,Mobile,1.3,47
3112,West India,Telugu,Mobile,Tablet,5.1,42
3113,North India,Hindi,Basic,Smart TV,3.5,19
3114,South India,Kannada,Standard,Mobile,2.1,1
3115,South India,Kannada,Premium,Smart TV,4.5,7
