Order_ID,Customer_ID,Restaurant_Name,Food_Category,Order_Amount,Delivery_Time_Minutes,Payment_Mode,Customer_Rating,Promo_Used,Order_Date,Delivery_Area,Fast_Delivery
5638,932,Biryani House,Pizza,350,20,Cash,3,No,2/14/2023,Zone 3,Fast
2278,161,Biryani House,Taco,450,40,Wallet,2,Yes,2/2/2023,Zone 1,Slow
2608,150,Biryani House,Pizza,450,35,Wallet,4,No,1/7/2023,Zone 3,Slow
4393,126,Sushi Place,Taco,300,35,Cash,2,Yes,3/13/2023,Zone 2,Slow
1635,225,Biryani House,Biryani,300,35,Card,3,No,1/15/2023,Zone 3,Slow
5067,656,Biryani House,Taco,250,25,Cash,3,Yes,1/2/2023,Zone 3,Fast
2149,535,Burger Town,Taco,300,25,Card,5,No,1/22/2023,Zone 2,Fast
3116,559,Burger Town,Biryani,255,20,Cash,4,No,1/10/2023,Zone 3,Fast
2749,330,Pizza Hub,Burger,450,50,Card,3,No,1/18/2023,Zone 2,Slow
2231,612,Burger Town,Taco,450,25,Cash,5,Yes,3/23/2023,Zone 2,Fast
5301,371,Taco Land,Sushi,250,35,Wallet,4,Yes,2/26/2023,Zone 1,Slow
4528,962,Sushi Place,Sushi,250,25,Card,3,No,3/1/2023,Zone 2,Fast
3565,137,Pizza Hub,Sushi,255,25,Cash,5,No,3/23/2023,Zone 2,Fast
2452,111,Taco Land,Biryani,255,25,Card,2,No,1/5/2023,Zone 3,Fast
5470,287,Pizza Hub,Pizza,300,25,Wallet,3,Yes,3/26/2023,Zone 1,Fast
5708,772,Pizza Hub,Taco,300,30,Card,1,No,2/3/2023,Zone 3,Fast
1886,289,Biryani House,Taco,450,45,Card,3,No,1/28/2023,Zone 2,Slow
2832,322,Pizza Hub,Sushi,350,30,Cash,4,No,3/13/2023,Zone 3,Fast
4774,474,Taco Land,Pizza,250,45,Wallet,1,Yes,1/30/2023,Zone 1,Slow
2281,543,Biryani House,Pizza,255,20,Wallet,4,Yes,2/21/2023,Zone 1,Fast
5983,232,Biryani House,Taco,250,35,Card,5,Yes,3/22/2023,Zone 3,Slow
5666,686,Pizza Hub,Pizza,450,35,Card,5,Yes,1/16/2023,Zone 3,Slow
4620,407,Biryani House,Pizza,250,45,Cash,3,Yes,2/9/2023,Zone 1,Slow
1811,139,Burger Town,Taco,250,25,Wallet,5,Yes,1/3/2023,Zone 2,Fast
5393,994,Burger Town,Biryani,300,20,Wallet,3,No,1/23/2023,Zone 2,Fast
1489,300,Burger Town,Burger,250,40,Wallet,1,No,2/16/2023,Zone 1,Slow
1764,688,Pizza Hub,Taco,250,50,Wallet,2,Yes,1/27/2023,Zone 2,Slow
4178,503,Pizza Hub,Taco,255,60,Card,1,No,1/9/2023,Zone 2,Slow
3219,445,Pizza Hub,Pizza,255,25,Cash,5,Yes,2/24/2023,Zone 3,Fast
2856,661,Sushi Place,Burger,255,20,Card,3,No,2/3/2023,Zone 2,Fast
1003,964,Biryani House,Taco,255,50,Cash,3,Yes,2/13/2023,Zone 3,Slow
2786,157,Burger Town,Burger,250,40,Wallet,5,Yes,3/27/2023,Zone 3,Slow
1676,990,Pizza Hub,Pizza,350,30,Wallet,4,No,1/11/2023,Zone 1,Fast
4869,640,Biryani House,Burger,250,25,Card,5,Yes,1/27/2023,Zone 2,Fast
5781,518,Burger Town,Sushi,450,20,Wallet,3,No,3/30/2023,Zone 1,Fast
5765,566,Biryani House,Taco,250,40,Card,3,No,3/22/2023,Zone 3,Slow
3233,296,Taco Land,Sushi,255,45,Card,2,Yes,3/24/2023,Zone 3,Slow
2180,200,Biryani House,Pizza,450,30,Wallet,3,Yes,3/23/2023,Zone 3,Fast
3925,360,Taco Land,Taco,300,50,Card,3,No,1/9/2023,Zone 2,Slow
1980,185,Pizza Hub,Pizza,200,40,Cash,2,Yes,2/20/2023,Zone 1,Slow
3890,872,Taco Land,Sushi,400,20,Cash,4,Yes,1/17/2023,Zone 2,Fast
2894,424,Pizza Hub,Taco,300,25,Cash,1,Yes,3/3/2023,Zone 1,Fast
1932,601,Pizza Hub,Biryani,200,40,Wallet,1,No,1/21/2023,Zone 1,Slow
3809,729,Pizza Hub,Biryani,255,30,Cash,4,No,1/20/2023,Zone 3,Fast
2492,160,Burger Town,Taco,300,20,Wallet,4,Yes,1/15/2023,Zone 1,Fast
3924,663,Biryani House,Burger,255,35,Cash,5,Yes,2/22/2023,Zone 2,Slow
3927,318,Pizza Hub,Biryani,200,35,Card,4,No,1/6/2023,Zone 1,Slow
2101,579,Biryani House,Biryani,255,50,Wallet,3,Yes,3/24/2023,Zone 3,Slow
2023,700,Taco Land,Burger,300,45,Cash,5,No,3/31/2023,Zone 2,Slow
3534,581,Sushi Place,Pizza,200,30,Wallet,3,No,3/6/2023,Zone 2,Fast
3921,278,Biryani House,Burger,300,45,Wallet,4,Yes,3/4/2023,Zone 1,Slow
2690,607,Pizza Hub,Pizza,450,40,Card,5,No,2/4/2023,Zone 3,Slow
5560,848,Pizza Hub,Burger,255,60,Card,2,Yes,1/18/2023,Zone 3,Slow
2442,528,Pizza Hub,Biryani,350,40,Cash,5,No,1/26/2023,Zone 3,Slow
3234,729,Biryani House,Taco,350,50,Wallet,1,No,1/12/2023,Zone 1,Slow
4574,618,Biryani House,Biryani,300,45,Card,2,Yes,3/4/2023,Zone 3,Slow
5833,140,Biryani House,Burger,255,45,Card,5,No,2/23/2023,Zone 2,Slow
4970,509,Taco Land,Pizza,255,20,Cash,4,Yes,1/9/2023,Zone 2,Fast
2910,536,Burger Town,Burger,300,40,Card,4,Yes,3/7/2023,Zone 1,Slow
3065,603,Pizza Hub,Taco,200,40,Wallet,2,No,2/24/2023,Zone 1,Slow
2374,319,Biryani House,Biryani,450,20,Wallet,3,Yes,1/4/2023,Zone 1,Fast
5878,970,Sushi Place,Taco,250,30,Card,3,Yes,2/22/2023,Zone 3,Fast
1302,533,Biryani House,Pizza,300,40,Cash,4,No,2/22/2023,Zone 3,Slow
2320,167,Pizza Hub,Sushi,250,35,Cash,1,No,1/4/2023,Zone 2,Slow
2900,981,Burger Town,NA,200,60,Cash,2,No,2/3/2023,Zone 1,Slow
1121,665,Pizza Hub,Pizza,450,45,Card,2,No,2/26/2023,Zone 2,Slow
3640,705,Pizza Hub,Taco,300,45,Card,3,No,1/6/2023,Zone 1,Slow
1652,480,Sushi Place,Sushi,400,35,Wallet,4,Yes,3/31/2023,Zone 3,Slow
3251,583,Pizza Hub,Taco,200,25,Card,3,Yes,2/10/2023,Zone 2,Fast
1548,259,Burger Town,Sushi,450,35,Wallet,3,No,1/12/2023,Zone 1,Slow
5140,150,Sushi Place,Taco,255,50,Cash,1,No,1/19/2023,Zone 2,Slow
3442,729,Burger Town,Sushi,300,40,Wallet,2,No,3/7/2023,Zone 3,Slow
4951,193,Sushi Place,Sushi,300,35,Wallet,3,Yes,1/21/2023,Zone 3,Slow
5662,493,Biryani House,Taco,450,20,Cash,5,Yes,3/7/2023,Zone 3,Fast
1786,446,Biryani House,Biryani,230,45,Wallet,3,Yes,1/15/2023,Zone 3,Slow
4968,757,Pizza Hub,Pizza,250,40,Card,3,Yes,2/20/2023,Zone 1,Slow
4440,455,Biryani House,Burger,450,20,Wallet,4,Yes,1/21/2023,Zone 1,Fast
3202,687,Sushi Place,Burger,300,35,Wallet,4,No,2/21/2023,Zone 1,Slow
1158,265,Pizza Hub,Sushi,450,50,Cash,2,No,1/12/2023,Zone 3,Slow
1488,156,Pizza Hub,Pizza,230,30,Card,2,Yes,1/27/2023,Zone 3,Fast
2743,357,Pizza Hub,Pizza,250,45,Card,5,No,1/6/2023,Zone 2,Slow
3303,406,Sushi Place,Sushi,230,20,Card,2,No,2/9/2023,Zone 2,Fast
3744,874,Pizza Hub,Biryani,300,50,Wallet,2,Yes,2/2/2023,Zone 1,Slow
2133,694,Biryani House,Pizza,300,45,Card,4,No,1/1/2023,Zone 2,Slow
3181,993,Pizza Hub,Biryani,450,30,Wallet,3,Yes,1/25/2023,Zone 2,Fast
5610,883,Burger Town,Pizza,250,35,Wallet,3,No,3/16/2023,Zone 2,Slow
1522,780,Sushi Place,Burger,300,40,Card,2,Yes,3/23/2023,Zone 3,Slow
1230,368,Sushi Place,Burger,450,20,Card,3,No,2/24/2023,Zone 3,Fast
2467,522,Biryani House,Biryani,300,30,Card,2,No,2/19/2023,Zone 2,Fast
3071,577,Taco Land,Biryani,300,60,Wallet,2,No,3/24/2023,Zone 3,Slow
1686,826,Biryani House,Burger,450,35,Wallet,2,No,3/6/2023,Zone 3,Slow
2590,225,Biryani House,Burger,230,20,Wallet,2,Yes,1/29/2023,Zone 1,Fast
3339,175,Taco Land,Taco,350,45,Card,3,No,1/11/2023,Zone 3,Slow
2339,121,Sushi Place,Sushi,230,20,Card,4,No,1/20/2023,Zone 1,Fast
5890,106,Sushi Place,Pizza,255,25,Card,4,Yes,3/17/2023,Zone 2,Fast
4072,730,Pizza Hub,Burger,450,50,Wallet,4,No,2/20/2023,Zone 1,Slow
5822,802,Burger Town,Pizza,450,30,Cash,1,No,2/14/2023,Zone 3,Fast
3630,933,Burger Town,Pizza,300,40,Wallet,1,Yes,2/3/2023,Zone 2,Slow
3523,686,Sushi Place,Biryani,250,20,Cash,3,No,3/28/2023,Zone 3,Fast
5382,918,Taco Land,Pizza,230,30,Wallet,1,No,3/30/2023,Zone 3,Fast
5581,443,Biryani House,Biryani,255,45,Wallet,5,Yes,3/16/2023,Zone 3,Slow
4704,832,Pizza Hub,Biryani,250,30,Card,3,Yes,1/22/2023,Zone 1,Fast
3346,247,Taco Land,Sushi,300,50,Wallet,2,No,1/9/2023,Zone 3,Slow
3515,910,Taco Land,Sushi,255,45,Wallet,5,No,1/14/2023,Zone 3,Slow
4102,134,Taco Land,Taco,255,25,Cash,3,Yes,2/24/2023,Zone 2,Fast
3568,871,Biryani House,Burger,250,20,Wallet,1,No,3/19/2023,Zone 3,Fast
1635,652,Burger Town,Pizza,450,30,Card,3,Yes,2/10/2023,Zone 2,Fast
2468,127,Biryani House,Biryani,255,25,Cash,3,Yes,1/3/2023,Zone 2,Fast
5478,118,Sushi Place,Pizza,450,50,Wallet,5,No,1/4/2023,Zone 3,Slow
3518,136,Pizza Hub,Biryani,250,20,Cash,4,No,3/2/2023,Zone 1,Fast
1087,778,Burger Town,Sushi,300,25,Card,1,No,3/25/2023,Zone 1,Fast
3141,705,Biryani House,Biryani,350,40,Card,2,No,1/19/2023,Zone 2,Slow
3163,852,Pizza Hub,Biryani,450,25,Wallet,3,Yes,2/4/2023,Zone 3,Fast
2942,553,Taco Land,Taco,300,40,Cash,5,No,3/26/2023,Zone 2,Slow
2645,505,Pizza Hub,Pizza,450,20,Card,4,Yes,1/31/2023,Zone 1,Fast
4013,720,Burger Town,Pizza,250,25,Cash,5,Yes,1/23/2023,Zone 2,Fast
3748,505,Pizza Hub,Pizza,255,20,Cash,4,No,2/1/2023,Zone 1,Fast
4731,503,Sushi Place,Burger,230,50,Cash,2,Yes,3/22/2023,Zone 1,Slow
5110,852,Biryani House,Biryani,230,20,Card,2,Yes,1/24/2023,Zone 3,Fast
4121,931,Biryani House,Biryani,450,30,Wallet,5,Yes,2/1/2023,Zone 2,Fast
5920,904,Taco Land,Pizza,250,35,Card,4,No,1/13/2023,Zone 1,Slow
4318,246,Biryani House,Pizza,230,20,Card,4,No,1/10/2023,Zone 1,Fast
1034,119,Pizza Hub,Taco,230,45,Cash,1,Yes,3/24/2023,Zone 2,Slow
2684,800,Burger Town,Sushi,230,60,Cash,2,No,1/17/2023,Zone 2,Slow
3407,366,Biryani House,Biryani,300,25,Cash,3,No,2/13/2023,Zone 2,Fast
5019,835,Burger Town,Taco,250,30,Card,2,Yes,2/25/2023,Zone 1,Fast
2749,392,Sushi Place,Burger,450,25,Cash,2,Yes,2/14/2023,Zone 3,Fast
1708,173,Biryani House,Burger,300,20,Cash,4,No,3/4/2023,Zone 3,Fast
5416,615,Sushi Place,Sushi,230,20,Cash,3,Yes,2/26/2023,Zone 3,Fast
4330,960,Biryani House,Biryani,255,40,Card,1,Yes,2/2/2023,Zone 1,Slow
3876,613,Biryani House,Biryani,350,25,Card,3,No,3/2/2023,Zone 3,Fast
4185,295,Biryani House,Taco,300,20,Cash,4,No,1/27/2023,Zone 2,Fast
4637,701,Pizza Hub,Biryani,230,25,Card,3,No,3/31/2023,Zone 1,Fast
3309,634,Biryani House,Biryani,230,40,Wallet,4,No,1/12/2023,Zone 1,Slow
4957,434,Pizza Hub,Burger,300,30,Cash,3,Yes,2/18/2023,Zone 3,Fast
4161,987,Burger Town,Pizza,300,25,Wallet,4,Yes,3/26/2023,Zone 1,Fast
2026,884,Pizza Hub,Pizza,300,40,Card,5,Yes,3/1/2023,Zone 3,Slow
3349,263,Taco Land,Sushi,255,30,Card,3,No,1/11/2023,Zone 2,Fast
3184,228,Pizza Hub,Taco,250,50,Cash,3,No,3/16/2023,Zone 2,Slow
2061,247,Biryani House,Taco,230,35,Wallet,3,Yes,2/9/2023,Zone 3,Slow
5520,865,Burger Town,Biryani,255,30,Cash,4,Yes,1/29/2023,Zone 2,Fast
2360,657,Taco Land,Sushi,300,45,Wallet,2,No,2/25/2023,Zone 2,Slow
5052,911,Biryani House,Biryani,250,25,Card,1,No,1/25/2023,Zone 1,Fast
5221,674,Biryani House,Taco,350,35,Wallet,4,No,2/22/2023,Zone 1,Slow
5564,792,Burger Town,Taco,255,50,Wallet,4,No,1/22/2023,Zone 3,Slow
4178,710,Burger Town,Biryani,300,50,Card,2,No,2/17/2023,Zone 3,Slow
2832,762,Sushi Place,Biryani,255,40,Wallet,5,No,3/3/2023,Zone 3,Slow
4892,778,Pizza Hub,Biryani,300,20,Wallet,2,No,2/15/2023,Zone 1,Fast
1737,303,Pizza Hub,Biryani,250,25,Cash,2,No,3/8/2023,Zone 3,Fast
3938,947,Pizza Hub,Burger,300,35,Cash,2,No,1/21/2023,Zone 3,Slow
5983,302,Burger Town,Burger,255,25,Wallet,2,No,3/23/2023,Zone 3,Fast
4184,612,Taco Land,Sushi,230,25,Cash,3,No,2/20/2023,Zone 3,Fast
1277,860,Biryani House,Biryani,255,40,Card,4,No,3/26/2023,Zone 2,Slow
4543,867,Pizza Hub,Biryani,250,50,Card,5,Yes,2/19/2023,Zone 2,Slow
3090,310,Burger Town,Taco,230,35,Card,3,Yes,3/5/2023,Zone 3,Slow
1432,737,Taco Land,Pizza,230,45,Cash,2,No,1/2/2023,Zone 1,Slow
2180,920,Taco Land,Sushi,250,30,Card,4,No,1/16/2023,Zone 1,Fast
3518,883,Biryani House,Pizza,250,30,Card,4,No,2/14/2023,Zone 1,Fast
4486,228,Pizza Hub,Pizza,230,25,Cash,3,No,3/1/2023,Zone 3,Fast
2973,116,Biryani House,Biryani,450,45,Wallet,4,No,2/9/2023,Zone 2,Slow
1481,284,Sushi Place,Taco,255,35,Cash,3,No,2/4/2023,Zone 1,Slow
3662,236,Pizza Hub,Taco,255,45,Cash,3,Yes,3/22/2023,Zone 2,Slow
3127,442,Biryani House,Burger,450,20,Cash,3,Yes,1/19/2023,Zone 1,Fast
5288,626,Pizza Hub,Sushi,250,30,Cash,4,No,2/11/2023,Zone 3,Fast
3581,922,Burger Town,Pizza,450,50,Card,4,Yes,2/21/2023,Zone 1,Slow
5493,938,Pizza Hub,Taco,400,35,Cash,3,Yes,3/30/2023,Zone 1,Slow
1781,603,Burger Town,Pizza,230,30,Card,2,Yes,1/27/2023,Zone 2,Fast
5465,373,Taco Land,Pizza,230,40,Card,1,Yes,2/1/2023,Zone 1,Slow
2210,918,Burger Town,Biryani,450,60,Card,1,No,1/28/2023,Zone 1,Slow
2474,934,Taco Land,Biryani,250,35,Card,4,Yes,2/2/2023,Zone 2,Slow
2274,377,Burger Town,Taco,450,40,Cash,1,No,3/23/2023,Zone 1,Slow
3294,161,Burger Town,Biryani,300,20,Wallet,5,Yes,3/22/2023,Zone 3,Fast
4914,425,Biryani House,Biryani,230,20,Cash,4,No,1/28/2023,Zone 1,Fast
5060,575,Burger Town,Biryani,300,50,Wallet,2,No,1/19/2023,Zone 2,Slow
4393,920,Biryani House,Biryani,350,25,Wallet,5,No,3/18/2023,Zone 2,Fast
1312,715,Pizza Hub,Burger,300,20,Cash,3,No,1/29/2023,Zone 1,Fast
3879,869,Pizza Hub,Pizza,450,45,Card,3,Yes,1/8/2023,Zone 2,Slow
5858,149,Pizza Hub,Sushi,350,45,Cash,3,No,1/19/2023,Zone 2,Slow
2047,397,Sushi Place,Taco,230,25,Cash,1,Yes,2/28/2023,Zone 1,Fast
3912,997,Sushi Place,Sushi,300,20,Card,2,Yes,2/19/2023,Zone 2,Fast
1657,840,Burger Town,Burger,450,20,Cash,3,No,1/26/2023,Zone 2,Fast
2383,380,Sushi Place,Biryani,300,50,Cash,1,No,3/19/2023,Zone 2,Slow
5116,493,Taco Land,Burger,300,50,Wallet,3,Yes,3/2/2023,Zone 1,Slow
1725,594,Pizza Hub,Burger,300,20,Cash,3,No,2/7/2023,Zone 2,Fast
3002,749,Taco Land,Burger,255,40,Cash,1,No,3/29/2023,Zone 3,Slow
2744,844,Taco Land,Pizza,250,50,Cash,2,Yes,3/8/2023,Zone 3,Slow
3535,904,Taco Land,Pizza,450,30,Card,3,No,1/25/2023,Zone 2,Fast
4186,285,Taco Land,Sushi,255,35,Wallet,2,Yes,1/22/2023,Zone 1,Slow
1054,288,Biryani House,Biryani,450,25,Wallet,4,Yes,2/15/2023,Zone 3,Fast
1702,145,Sushi Place,Taco,250,20,Wallet,5,Yes,2/11/2023,Zone 3,Fast
5035,372,Pizza Hub,Biryani,300,30,Cash,2,Yes,3/21/2023,Zone 3,Fast
2322,896,Biryani House,Taco,250,30,Wallet,2,Yes,3/24/2023,Zone 2,Fast
4981,633,Taco Land,Biryani,350,20,Wallet,4,No,2/11/2023,Zone 1,Fast
4149,905,Taco Land,Taco,300,40,Card,5,No,2/23/2023,Zone 3,Slow
3969,774,Biryani House,Pizza,300,40,Card,3,Yes,1/3/2023,Zone 2,Slow
1778,289,Biryani House,Taco,450,20,Wallet,4,Yes,3/10/2023,Zone 3,Fast
1600,654,Biryani House,Taco,250,50,Wallet,2,Yes,2/27/2023,Zone 2,Slow
5574,135,Biryani House,Burger,450,60,Wallet,1,No,3/27/2023,Zone 2,Slow
2950,355,Sushi Place,Taco,300,25,Card,5,No,3/16/2023,Zone 2,Fast
4577,688,Biryani House,Burger,450,25,Wallet,2,Yes,3/2/2023,Zone 2,Fast
2368,248,Biryani House,Pizza,350,40,Card,2,No,3/15/2023,Zone 3,Slow
3206,508,Taco Land,Sushi,350,30,Card,5,No,2/19/2023,Zone 2,Fast
4158,497,Burger Town,Biryani,255,20,Card,4,Yes,3/26/2023,Zone 1,Fast
2705,142,Biryani House,Biryani,250,45,Cash,3,Yes,3/12/2023,Zone 2,Slow
4725,668,Biryani House,Biryani,250,50,Card,2,Yes,3/15/2023,Zone 1,Slow
3609,475,Biryani House,Pizza,250,40,Card,5,No,1/14/2023,Zone 3,Slow
4344,832,Burger Town,Pizza,400,30,Cash,1,Yes,3/24/2023,Zone 2,Fast
5421,315,Biryani House,Biryani,300,30,Wallet,2,No,1/18/2023,Zone 1,Fast
1260,894,Pizza Hub,Taco,230,20,Wallet,2,No,1/10/2023,Zone 3,Fast
2874,265,Sushi Place,Taco,255,20,Card,3,No,3/10/2023,Zone 3,Fast
1331,695,Biryani House,Taco,255,30,Cash,3,Yes,3/26/2023,Zone 3,Fast
1191,560,Biryani House,Biryani,450,20,Wallet,5,No,1/24/2023,Zone 3,Fast
5195,607,Taco Land,Pizza,250,20,Wallet,4,No,1/23/2023,Zone 1,Fast
4541,966,Biryani House,Pizza,250,50,Cash,2,Yes,2/21/2023,Zone 1,Slow
2228,965,Taco Land,Sushi,300,25,Card,1,No,1/10/2023,Zone 1,Fast
2005,726,Taco Land,Biryani,300,25,Card,5,No,3/9/2023,Zone 2,Fast
2485,975,Pizza Hub,Biryani,255,45,Card,5,No,3/1/2023,Zone 2,Slow
3117,631,Biryani House,Pizza,450,40,Wallet,4,No,3/6/2023,Zone 3,Slow
1413,593,Biryani House,Taco,350,30,Wallet,3,No,3/31/2023,Zone 1,Fast
2654,587,Biryani House,Biryani,230,45,Cash,1,Yes,3/26/2023,Zone 3,Slow
5162,824,Biryani House,Taco,250,45,Cash,1,No,2/15/2023,Zone 3,Slow
2288,102,Burger Town,NA,230,30,Cash,4,No,1/23/2023,Zone 1,Fast
4982,959,Pizza Hub,Taco,350,25,Wallet,1,No,1/25/2023,Zone 3,Fast
3054,421,Biryani House,Pizza,300,20,Cash,5,No,2/3/2023,Zone 2,Fast
4103,708,Taco Land,Biryani,250,45,Card,5,No,2/13/2023,Zone 3,Slow
3161,248,Biryani House,Burger,250,60,Wallet,1,No,1/18/2023,Zone 1,Slow
1282,823,Biryani House,Taco,300,30,Card,4,No,2/13/2023,Zone 1,Fast
5293,880,Burger Town,Taco,230,35,Wallet,4,No,1/21/2023,Zone 3,Slow
1634,196,Pizza Hub,Biryani,350,50,Card,3,No,2/6/2023,Zone 1,Slow
5308,796,Sushi Place,Pizza,250,45,Cash,3,Yes,3/27/2023,Zone 1,Slow
1372,229,Pizza Hub,Pizza,255,35,Card,2,Yes,2/28/2023,Zone 3,Slow
1663,915,Pizza Hub,Biryani,450,45,Cash,3,No,3/25/2023,Zone 1,Slow
4606,929,Pizza Hub,Biryani,250,50,Wallet,3,No,1/10/2023,Zone 1,Slow
5071,445,Pizza Hub,Taco,255,30,Cash,3,No,1/14/2023,Zone 2,Fast
2510,263,Sushi Place,Sushi,255,25,Cash,3,Yes,3/25/2023,Zone 1,Fast
5631,508,Biryani House,Pizza,250,60,Wallet,1,No,3/24/2023,Zone 1,Slow
5669,338,Burger Town,Pizza,250,40,Card,1,Yes,1/30/2023,Zone 2,Slow
5392,431,Biryani House,Taco,300,35,Cash,1,Yes,2/18/2023,Zone 1,Slow
2531,412,Pizza Hub,Pizza,300,40,Cash,1,Yes,1/23/2023,Zone 1,Slow
2026,232,Burger Town,Sushi,230,45,Cash,4,No,3/28/2023,Zone 1,Slow
2902,791,Biryani House,Burger,250,25,Wallet,1,No,3/21/2023,Zone 2,Fast
4412,946,Pizza Hub,Sushi,300,50,Cash,1,No,2/21/2023,Zone 2,Slow
5883,419,Taco Land,Pizza,255,50,Wallet,3,No,1/8/2023,Zone 3,Slow
2947,454,Pizza Hub,Pizza,300,20,Wallet,3,Yes,3/31/2023,Zone 3,Fast
1772,899,Taco Land,Biryani,255,20,Wallet,5,Yes,2/24/2023,Zone 3,Fast
2679,828,Biryani House,Biryani,450,25,Wallet,2,No,3/4/2023,Zone 1,Fast
1986,730,Biryani House,Taco,250,35,Cash,3,No,2/27/2023,Zone 2,Slow
2631,856,Burger Town,Pizza,300,30,Wallet,4,No,2/1/2023,Zone 1,Fast
2158,191,Burger Town,Burger,300,45,Cash,4,Yes,3/7/2023,Zone 2,Slow
5814,729,Taco Land,Pizza,450,60,Wallet,2,No,1/21/2023,Zone 3,Slow
3293,230,Burger Town,Taco,300,30,Card,3,No,1/13/2023,Zone 2,Fast
3344,457,Pizza Hub,Biryani,350,40,Card,1,No,1/9/2023,Zone 1,Slow
3349,520,Biryani House,Biryani,230,40,Card,5,No,3/6/2023,Zone 2,Slow
4970,746,Biryani House,Pizza,350,45,Cash,2,No,3/19/2023,Zone 1,Slow
3994,629,Burger Town,Taco,255,40,Wallet,2,Yes,1/15/2023,Zone 1,Slow
5102,797,Biryani House,Pizza,250,25,Wallet,1,Yes,3/7/2023,Zone 2,Fast
5586,754,Burger Town,Burger,250,35,Wallet,4,No,2/26/2023,Zone 1,Slow
5065,736,Taco Land,Taco,300,20,Cash,5,No,1/28/2023,Zone 3,Fast
1069,766,Taco Land,Pizza,300,60,Card,1,Yes,2/14/2023,Zone 3,Slow
2855,707,Biryani House,Biryani,450,20,Cash,4,No,2/21/2023,Zone 2,Fast
1029,817,Burger Town,Pizza,255,45,Wallet,1,Yes,3/5/2023,Zone 1,Slow
2869,203,Biryani House,Biryani,230,40,Card,3,No,2/20/2023,Zone 2,Slow
1306,678,Sushi Place,Taco,300,35,Cash,4,No,1/21/2023,Zone 1,Slow
5724,629,Pizza Hub,Pizza,230,35,Cash,4,Yes,2/12/2023,Zone 3,Slow
4370,657,Pizza Hub,Sushi,255,30,Card,1,No,2/1/2023,Zone 1,Fast
2143,357,Biryani House,Biryani,350,40,Cash,3,No,2/27/2023,Zone 1,Slow
3326,875,Biryani House,Taco,255,45,Card,4,No,3/31/2023,Zone 1,Slow
1951,612,Sushi Place,Burger,255,45,Wallet,4,No,2/5/2023,Zone 1,Slow
1154,715,Pizza Hub,Sushi,255,50,Wallet,4,No,3/29/2023,Zone 1,Slow
3947,959,Sushi Place,Sushi,300,25,Card,4,No,3/31/2023,Zone 2,Fast
4275,999,Pizza Hub,Burger,450,40,Card,5,Yes,3/26/2023,Zone 3,Slow
2870,256,Sushi Place,Sushi,230,45,Card,4,Yes,3/3/2023,Zone 1,Slow
4232,349,Biryani House,Pizza,250,20,Cash,5,No,2/12/2023,Zone 2,Fast
5806,658,Pizza Hub,Pizza,400,30,Cash,4,Yes,1/23/2023,Zone 2,Fast
4671,489,Pizza Hub,Pizza,255,40,Card,2,Yes,3/19/2023,Zone 1,Slow
5859,563,Biryani House,Burger,255,45,Cash,1,No,2/28/2023,Zone 1,Slow
1659,744,Biryani House,Taco,450,30,Card,4,Yes,3/27/2023,Zone 3,Fast
4065,389,Sushi Place,Taco,255,30,Wallet,1,Yes,2/13/2023,Zone 1,Fast
5048,157,Biryani House,Burger,250,25,Card,4,No,2/23/2023,Zone 1,Fast
3138,426,Burger Town,Taco,350,25,Cash,2,No,2/22/2023,Zone 1,Fast
4555,885,Pizza Hub,Burger,255,20,Cash,2,No,1/6/2023,Zone 2,Fast
1047,924,Sushi Place,Burger,300,40,Wallet,4,No,3/26/2023,Zone 3,Slow
1840,996,Pizza Hub,Taco,250,25,Card,2,No,1/11/2023,Zone 3,Fast
2372,431,Biryani House,Biryani,244,45,Wallet,2,No,1/1/2023,Zone 1,Slow
5496,490,Sushi Place,Biryani,300,35,Wallet,2,Yes,2/22/2023,Zone 2,Slow
2926,346,Biryani House,Pizza,233,40,Card,4,Yes,3/13/2023,Zone 2,Slow
4631,440,Taco Land,Biryani,244,20,Wallet,4,No,2/28/2023,Zone 1,Fast
1844,982,Pizza Hub,Taco,250,25,Card,4,No,3/14/2023,Zone 2,Fast
5305,272,Pizza Hub,Pizza,300,50,Card,3,No,1/28/2023,Zone 2,Slow
1801,406,Taco Land,Pizza,250,45,Card,2,Yes,2/9/2023,Zone 3,Slow
5301,864,Biryani House,Pizza,450,45,Card,3,Yes,2/20/2023,Zone 3,Slow
5970,141,Taco Land,Biryani,250,30,Card,1,Yes,3/12/2023,Zone 2,Fast
3194,291,Taco Land,Taco,400,40,Cash,4,Yes,1/27/2023,Zone 1,Slow
5350,931,Biryani House,Biryani,300,20,Wallet,3,Yes,1/9/2023,Zone 3,Fast
1250,758,Biryani House,Taco,255,40,Wallet,3,No,2/8/2023,Zone 3,Slow
2847,770,Biryani House,Biryani,255,20,Wallet,4,Yes,3/21/2023,Zone 2,Fast
2784,203,Biryani House,Pizza,300,25,Cash,5,Yes,3/19/2023,Zone 3,Fast
3772,893,Taco Land,Pizza,255,20,Cash,3,No,1/12/2023,Zone 2,Fast
2814,835,Burger Town,Pizza,230,35,Wallet,3,No,3/23/2023,Zone 1,Slow
1099,603,Biryani House,Taco,250,25,Card,4,No,3/30/2023,Zone 3,Fast
4166,837,Pizza Hub,Pizza,230,50,Cash,4,Yes,2/2/2023,Zone 2,Slow
